Date	Source	Source.gear	depth.ft	temp.f
10/31/2011	FISHERIES	Loggers	20	46.83095833
11/1/2011	FISHERIES	Loggers	2.5	45.686625
11/1/2011	FISHERIES	Loggers	6	47.40179167
11/1/2011	FISHERIES	Loggers	20	46.451
11/2/2011	FISHERIES	Loggers	2.5	45.30529167
11/2/2011	FISHERIES	Loggers	6	47.26020833
11/2/2011	FISHERIES	Loggers	20	46.276625
11/3/2011	FISHERIES	Loggers	2.5	44.67075
11/3/2011	FISHERIES	Loggers	6	47.122125
11/3/2011	FISHERIES	Loggers	20	45.79416667
11/4/2011	FISHERIES	Loggers	2.5	44.347625
11/4/2011	FISHERIES	Loggers	6	46.541
11/4/2011	FISHERIES	Loggers	20	45.56404167
11/5/2011	FISHERIES	Loggers	2.5	44.76229167
11/5/2011	FISHERIES	Loggers	6	46.104125
11/5/2011	FISHERIES	Loggers	20	45.33033333
11/6/2011	FISHERIES	Loggers	2.5	45.34254167
11/6/2011	FISHERIES	Loggers	6	46.02154167
11/6/2011	FISHERIES	Loggers	20	45.49641667
11/7/2011	FISHERIES	Loggers	2.5	42.17229167
11/7/2011	FISHERIES	Loggers	6	44.96825
11/7/2011	FISHERIES	Loggers	20	44.69570833
11/8/2011	FISHERIES	Loggers	2.5	41.55883333
11/8/2011	FISHERIES	Loggers	6	44.75091667
11/8/2011	FISHERIES	Loggers	20	44.72054167
11/9/2011	FISHERIES	Loggers	2.5	41.37125
11/9/2011	FISHERIES	Loggers	6	44.44370833
11/9/2011	FISHERIES	Loggers	20	44.40808333
11/10/2011	FISHERIES	Loggers	2.5	41.35908333
11/10/2011	FISHERIES	Loggers	6	43.87445833
11/10/2011	FISHERIES	Loggers	20	43.58295833
11/11/2011	FISHERIES	Loggers	2.5	40.73520833
11/11/2011	FISHERIES	Loggers	6	43.18470833
11/11/2011	FISHERIES	Loggers	20	42.86908333
11/12/2011	FISHERIES	Loggers	2.5	41.18445833
11/12/2011	FISHERIES	Loggers	6	43.00333333
11/12/2011	FISHERIES	Loggers	20	42.09345833
11/13/2011	FISHERIES	Loggers	2.5	41.05504167
11/13/2011	FISHERIES	Loggers	6	42.97095833
11/13/2011	FISHERIES	Loggers	20	42.417
11/14/2011	FISHERIES	Loggers	2.5	40.2155
11/14/2011	FISHERIES	Loggers	6	42.58954167
11/14/2011	FISHERIES	Loggers	20	41.92466667
11/15/2011	FISHERIES	Loggers	2.5	39.55970833
11/15/2011	FISHERIES	Loggers	6	42.11125
11/15/2011	FISHERIES	Loggers	20	41.577625
11/16/2011	FISHERIES	Loggers	2.5	38.180125
11/16/2011	FISHERIES	Loggers	6	41.03195833
11/16/2011	FISHERIES	Loggers	20	40.743375
11/17/2011	FISHERIES	Loggers	2.5	37.11554167
11/17/2011	FISHERIES	Loggers	6	39.77479167
11/17/2011	FISHERIES	Loggers	20	39.236375
11/18/2011	FISHERIES	Loggers	2.5	33.434375
11/18/2011	FISHERIES	Loggers	6	38.62683333
11/18/2011	FISHERIES	Loggers	20	38.3385
11/19/2011	FISHERIES	Loggers	6	38.045875
11/19/2011	FISHERIES	Loggers	20	37.44091667
11/20/2011	FISHERIES	Loggers	6	37.145875
11/20/2011	FISHERIES	Loggers	20	36.49991667
11/21/2011	FISHERIES	Loggers	6	36.47429167
11/21/2011	FISHERIES	Loggers	20	35.77791667
11/22/2011	FISHERIES	Loggers	6	36.17491667
11/22/2011	FISHERIES	Loggers	20	35.409
11/23/2011	FISHERIES	Loggers	6	35.76379167
11/23/2011	FISHERIES	Loggers	20	35.321875
11/24/2011	FISHERIES	Loggers	6	36.1245
11/24/2011	FISHERIES	Loggers	20	35.55604167
11/25/2011	FISHERIES	Loggers	6	35.84658333
11/25/2011	FISHERIES	Loggers	20	35.92883333
11/26/2011	FISHERIES	Loggers	6	36.33575
11/26/2011	FISHERIES	Loggers	20	36.38179167
11/27/2011	FISHERIES	Loggers	6	35.87904167
11/27/2011	FISHERIES	Loggers	20	36.03604167
11/28/2011	FISHERIES	Loggers	6	35.65133333
11/28/2011	FISHERIES	Loggers	20	35.625
11/29/2011	FISHERIES	Loggers	6	35.19225
11/29/2011	FISHERIES	Loggers	20	35.23079167
11/30/2011	FISHERIES	Loggers	6	35.14366667
11/30/2011	FISHERIES	Loggers	20	34.92991667
12/1/2011	FISHERIES	Loggers	6	34.65316667
12/1/2011	FISHERIES	Loggers	20	34.42508333
12/2/2011	FISHERIES	Loggers	6	33.43079167
12/2/2011	FISHERIES	Loggers	20	33.51433333
12/3/2011	FISHERIES	Loggers	6	32.95895833
12/3/2011	FISHERIES	Loggers	20	32.71825
12/4/2011	FISHERIES	Loggers	6	32.708125
12/4/2011	FISHERIES	Loggers	20	32.427375
12/5/2011	FISHERIES	Loggers	6	32.234375
12/5/2011	FISHERIES	Loggers	20	32.00783333
12/6/2011	FISHERIES	Loggers	6	32.30070833
12/6/2011	FISHERIES	Loggers	20	32.10741667
12/7/2011	FISHERIES	Loggers	6	32.51916667
12/7/2011	FISHERIES	Loggers	20	32.24704167
12/8/2011	FISHERIES	Loggers	6	32.67720833
12/8/2011	FISHERIES	Loggers	20	32.33633333
12/9/2011	FISHERIES	Loggers	6	32.81429167
12/9/2011	FISHERIES	Loggers	20	32.45241667
12/10/2011	FISHERIES	Loggers	6	32.94233333
12/10/2011	FISHERIES	Loggers	20	32.65225
12/11/2011	FISHERIES	Loggers	6	33.06820833
12/11/2011	FISHERIES	Loggers	20	32.917375
12/12/2011	FISHERIES	Loggers	6	33.09091667
12/12/2011	FISHERIES	Loggers	20	33.061875
12/13/2011	FISHERIES	Loggers	6	33.07858333
12/13/2011	FISHERIES	Loggers	20	32.985625
12/14/2011	FISHERIES	Loggers	6	33.1135
12/14/2011	FISHERIES	Loggers	20	33.03920833
12/15/2011	FISHERIES	Loggers	6	33.08458333
12/15/2011	FISHERIES	Loggers	20	33.01854167
12/16/2011	FISHERIES	Loggers	6	32.99583333
12/16/2011	FISHERIES	Loggers	20	33.39108333
12/17/2011	FISHERIES	Loggers	6	33.03295833
12/17/2011	FISHERIES	Loggers	20	34.17479167
12/18/2011	FISHERIES	Loggers	6	32.90875
12/18/2011	FISHERIES	Loggers	20	33.979
12/19/2011	FISHERIES	Loggers	6	33.12583333
12/19/2011	FISHERIES	Loggers	20	33.28054167
12/20/2011	FISHERIES	Loggers	6	33.05575
12/20/2011	FISHERIES	Loggers	20	33.89875
12/21/2011	FISHERIES	Loggers	6	33.10516667
12/21/2011	FISHERIES	Loggers	20	33.373375
12/22/2011	FISHERIES	Loggers	6	33.160875
12/22/2011	FISHERIES	Loggers	20	33.37954167
12/23/2011	FISHERIES	Loggers	6	33.24754167
12/23/2011	FISHERIES	Loggers	20	33.68216667
12/24/2011	FISHERIES	Loggers	6	33.32383333
12/24/2011	FISHERIES	Loggers	20	33.92241667
12/25/2011	FISHERIES	Loggers	6	33.36108333
12/25/2011	FISHERIES	Loggers	20	34.23929167
12/26/2011	FISHERIES	Loggers	6	33.42283333
12/26/2011	FISHERIES	Loggers	20	34.656625
12/27/2011	FISHERIES	Loggers	6	33.41866667
12/27/2011	FISHERIES	Loggers	20	34.77466667
12/28/2011	FISHERIES	Loggers	6	33.44133333
12/28/2011	FISHERIES	Loggers	20	34.412625
12/29/2011	FISHERIES	Loggers	6	33.596
12/29/2011	FISHERIES	Loggers	20	34.70433333
12/30/2011	FISHERIES	Loggers	6	33.414625
12/30/2011	FISHERIES	Loggers	20	34.86041667
12/31/2011	FISHERIES	Loggers	6	33.36091667
12/31/2011	FISHERIES	Loggers	20	34.76104167
1/1/2012	FISHERIES	Loggers	6	33.44745833
1/1/2012	FISHERIES	Loggers	20	34.312375
1/2/2012	FISHERIES	Loggers	6	33.106875
1/2/2012	FISHERIES	Loggers	20	34.31841667
1/3/2012	FISHERIES	Loggers	6	33.03408333
1/3/2012	FISHERIES	Loggers	20	35.06629167
1/4/2012	FISHERIES	Loggers	6	32.84895833
1/4/2012	FISHERIES	Loggers	20	35.71354167
1/5/2012	FISHERIES	Loggers	6	32.94604167
1/5/2012	FISHERIES	Loggers	20	36.01545833
1/6/2012	FISHERIES	Loggers	6	33.07629167
1/6/2012	FISHERIES	Loggers	20	36.91575
1/7/2012	FISHERIES	Loggers	6	33.08875
1/7/2012	FISHERIES	Loggers	20	34.95370833
1/8/2012	FISHERIES	Loggers	6	33.096875
1/8/2012	FISHERIES	Loggers	20	35.03491667
1/9/2012	FISHERIES	Loggers	6	33.27025
1/9/2012	FISHERIES	Loggers	20	36.04675
1/10/2012	FISHERIES	Loggers	6	33.26816667
1/10/2012	FISHERIES	Loggers	20	37.25754167
1/11/2012	FISHERIES	Loggers	6	33.22270833
1/11/2012	FISHERIES	Loggers	20	35.701875
1/12/2012	FISHERIES	Loggers	6	32.98745833
1/12/2012	FISHERIES	Loggers	20	34.17708333
1/13/2012	FISHERIES	Loggers	6	32.68525
1/13/2012	FISHERIES	Loggers	20	33.20620833
1/14/2012	FISHERIES	Loggers	6	32.66220833
1/14/2012	FISHERIES	Loggers	20	33.37954167
1/15/2012	FISHERIES	Loggers	6	32.63308333
1/15/2012	FISHERIES	Loggers	20	33.76783333
1/16/2012	FISHERIES	Loggers	6	32.82633333
1/16/2012	FISHERIES	Loggers	20	34.779625
1/17/2012	FISHERIES	Loggers	6	33.07629167
1/17/2012	FISHERIES	Loggers	20	35.018
1/18/2012	FISHERIES	Loggers	6	33.22683333
1/18/2012	FISHERIES	Loggers	20	34.61229167
1/19/2012	FISHERIES	Loggers	6	33.45583333
1/19/2012	FISHERIES	Loggers	20	34.34520833
1/20/2012	FISHERIES	Loggers	6	33.56933333
1/20/2012	FISHERIES	Loggers	20	34.854875
1/21/2012	FISHERIES	Loggers	6	33.636875
1/21/2012	FISHERIES	Loggers	20	35.03833333
1/22/2012	FISHERIES	Loggers	6	33.677625
1/22/2012	FISHERIES	Loggers	20	35.26120833
1/23/2012	FISHERIES	Loggers	6	33.708625
1/23/2012	FISHERIES	Loggers	20	35.34416667
1/24/2012	FISHERIES	Loggers	6	33.7235
1/24/2012	FISHERIES	Loggers	20	35.38066667
1/25/2012	FISHERIES	Loggers	6	33.65920833
1/25/2012	FISHERIES	Loggers	20	35.55233333
1/26/2012	FISHERIES	Loggers	6	33.74525
1/26/2012	FISHERIES	Loggers	20	35.70133333
1/27/2012	FISHERIES	Loggers	6	33.7845
1/27/2012	FISHERIES	Loggers	20	35.62116667
1/28/2012	FISHERIES	Loggers	6	33.657125
1/28/2012	FISHERIES	Loggers	20	35.69725
1/29/2012	FISHERIES	Loggers	6	33.694625
1/29/2012	FISHERIES	Loggers	20	35.86683333
1/30/2012	FISHERIES	Loggers	6	33.756125
1/30/2012	FISHERIES	Loggers	20	36.03025
1/31/2012	FISHERIES	Loggers	6	33.7005
1/31/2012	FISHERIES	Loggers	20	36.02204167
2/1/2012	FISHERIES	Loggers	6	33.727375
2/1/2012	FISHERIES	Loggers	20	36.0685
2/2/2012	FISHERIES	Loggers	6	33.692125
2/2/2012	FISHERIES	Loggers	20	36.18695833
2/3/2012	FISHERIES	Loggers	6	33.7765
2/3/2012	FISHERIES	Loggers	20	36.31545833
2/4/2012	FISHERIES	Loggers	6	33.832
2/4/2012	FISHERIES	Loggers	20	36.449875
2/5/2012	FISHERIES	Loggers	6	33.87516667
2/5/2012	FISHERIES	Loggers	20	36.72658333
2/6/2012	FISHERIES	Loggers	6	33.95504167
2/6/2012	FISHERIES	Loggers	20	36.568
2/7/2012	FISHERIES	Loggers	6	34.03270833
2/7/2012	FISHERIES	Loggers	20	36.862375
2/8/2012	FISHERIES	Loggers	6	34.10979167
2/8/2012	FISHERIES	Loggers	20	36.93429167
2/9/2012	FISHERIES	Loggers	6	34.132375
2/9/2012	FISHERIES	Loggers	20	37.219625
2/10/2012	FISHERIES	Loggers	6	34.16133333
2/10/2012	FISHERIES	Loggers	20	37.07041667
2/11/2012	FISHERIES	Loggers	6	34.185875
2/11/2012	FISHERIES	Loggers	20	36.83258333
2/12/2012	FISHERIES	Loggers	6	34.23516667
2/12/2012	FISHERIES	Loggers	20	36.73858333
2/13/2012	FISHERIES	Loggers	6	34.21279167
2/13/2012	FISHERIES	Loggers	20	36.76466667
2/14/2012	FISHERIES	Loggers	6	34.218875
2/14/2012	FISHERIES	Loggers	20	36.75866667
2/15/2012	FISHERIES	Loggers	6	34.243375
2/15/2012	FISHERIES	Loggers	20	36.78270833
2/16/2012	FISHERIES	Loggers	6	34.27183333
2/16/2012	FISHERIES	Loggers	20	36.914625
2/17/2012	FISHERIES	Loggers	6	34.304125
2/17/2012	FISHERIES	Loggers	20	36.99683333
2/18/2012	FISHERIES	Loggers	6	34.36583333
2/18/2012	FISHERIES	Loggers	20	37.10395833
2/19/2012	FISHERIES	Loggers	6	34.41320833
2/19/2012	FISHERIES	Loggers	20	37.14825
2/20/2012	FISHERIES	Loggers	6	34.431375
2/20/2012	FISHERIES	Loggers	20	37.142
2/21/2012	FISHERIES	Loggers	6	34.47966667
2/21/2012	FISHERIES	Loggers	20	37.08583333
2/22/2012	FISHERIES	Loggers	6	34.52008333
2/22/2012	FISHERIES	Loggers	20	37.10570833
2/23/2012	FISHERIES	Loggers	6	34.482
2/23/2012	FISHERIES	Loggers	20	37.14991667
2/24/2012	FISHERIES	Loggers	6	34.5
2/24/2012	FISHERIES	Loggers	20	37.23570833
2/25/2012	FISHERIES	Loggers	6	34.54258333
2/25/2012	FISHERIES	Loggers	20	37.29333333
2/26/2012	FISHERIES	Loggers	6	34.518125
2/26/2012	FISHERIES	Loggers	20	37.067875
2/27/2012	FISHERIES	Loggers	6	34.52825
2/27/2012	FISHERIES	Loggers	20	37.25541667
2/28/2012	FISHERIES	Loggers	6	34.56720833
2/28/2012	FISHERIES	Loggers	20	37.30529167
2/29/2012	FISHERIES	Loggers	6	34.565
2/29/2012	FISHERIES	Loggers	20	37.19395833
3/1/2012	FISHERIES	Loggers	6	34.57958333
3/1/2012	FISHERIES	Loggers	20	37.30120833
3/2/2012	FISHERIES	Loggers	6	34.56708333
3/2/2012	FISHERIES	Loggers	20	37.37275
3/3/2012	FISHERIES	Loggers	6	34.57541667
3/3/2012	FISHERIES	Loggers	20	37.376625
3/4/2012	FISHERIES	Loggers	6	34.546625
3/4/2012	FISHERIES	Loggers	20	37.32716667
3/5/2012	FISHERIES	Loggers	6	34.53233333
3/5/2012	FISHERIES	Loggers	20	37.26158333
3/6/2012	FISHERIES	Loggers	6	34.59625
3/6/2012	FISHERIES	Loggers	20	37.21754167
3/7/2012	FISHERIES	Loggers	6	34.55683333
3/7/2012	FISHERIES	Loggers	20	37.15795833
3/8/2012	FISHERIES	Loggers	6	34.45668182
3/8/2012	FISHERIES	Loggers	20	37.17391667
3/9/2012	FISHERIES	Loggers	6	34.392875
3/9/2012	FISHERIES	Loggers	20	37.18795833
3/10/2012	FISHERIES	Loggers	6	34.47579167
3/10/2012	FISHERIES	Loggers	20	37.25141667
3/11/2012	FISHERIES	Loggers	6	34.538625
3/11/2012	FISHERIES	Loggers	20	37.40679167
3/12/2012	FISHERIES	Loggers	6	34.60229167
3/12/2012	FISHERIES	Loggers	20	37.43258333
3/13/2012	FISHERIES	Loggers	6	34.84458333
3/13/2012	FISHERIES	Loggers	20	37.52441667
3/14/2012	FISHERIES	Loggers	6	35.17533333
3/14/2012	FISHERIES	Loggers	20	37.7015
3/15/2012	FISHERIES	Loggers	6	35.45316667
3/15/2012	FISHERIES	Loggers	20	37.84979167
3/16/2012	FISHERIES	Loggers	6	35.81245833
3/16/2012	FISHERIES	Loggers	20	38.2795
3/17/2012	FISHERIES	Loggers	6	36.01804167
3/17/2012	FISHERIES	Loggers	20	38.49291667
3/18/2012	FISHERIES	Loggers	6	36.26329167
3/18/2012	FISHERIES	Loggers	20	38.73554167
3/19/2012	FISHERIES	Loggers	6	36.538
3/19/2012	FISHERIES	Loggers	20	39.04654167
3/20/2012	FISHERIES	Loggers	6	36.66629167
3/20/2012	FISHERIES	Loggers	20	38.869375
3/21/2012	FISHERIES	Loggers	6	36.844625
3/21/2012	FISHERIES	Loggers	20	39.025
3/22/2012	FISHERIES	Loggers	6	37.02591667
3/22/2012	FISHERIES	Loggers	20	39.26620833
3/23/2012	FISHERIES	Loggers	6	37.27554167
3/23/2012	FISHERIES	Loggers	20	39.58
3/24/2012	FISHERIES	Loggers	6	37.3805
3/24/2012	FISHERIES	Loggers	20	39.42175
3/25/2012	FISHERIES	Loggers	6	36.62116667
3/25/2012	FISHERIES	Loggers	20	37.95066667
3/26/2012	FISHERIES	Loggers	6	35.91545833
3/26/2012	FISHERIES	Loggers	20	36.03025
3/27/2012	FISHERIES	Loggers	6	35.681375
3/27/2012	FISHERIES	Loggers	20	35.22820833
3/28/2012	FISHERIES	Loggers	6	36.2045
3/28/2012	FISHERIES	Loggers	20	36.086
3/29/2012	FISHERIES	Loggers	6	36.39766667
3/29/2012	FISHERIES	Loggers	20	36.26920833
3/30/2012	FISHERIES	Loggers	6	36.76591667
3/30/2012	FISHERIES	Loggers	20	36.311625
3/31/2012	FISHERIES	Loggers	6	37.643625
3/31/2012	FISHERIES	Loggers	20	36.13654167
4/1/2012	FISHERIES	Loggers	6	37.88095833
4/1/2012	FISHERIES	Loggers	20	37.20758333
4/2/2012	FISHERIES	Loggers	6	39.038125
4/2/2012	FISHERIES	Loggers	20	38.25366667
4/3/2012	FISHERIES	Loggers	6	39.60125
4/3/2012	FISHERIES	Loggers	20	39.01416667
4/4/2012	FISHERIES	Loggers	6	39.87791667
4/4/2012	FISHERIES	Loggers	20	39.54
4/5/2012	FISHERIES	Loggers	6	41.27291667
4/5/2012	FISHERIES	Loggers	20	40.347375
4/6/2012	FISHERIES	Loggers	6	41.477
4/6/2012	FISHERIES	Loggers	20	40.54854167
4/7/2012	FISHERIES	Loggers	6	41.03420833
4/7/2012	FISHERIES	Loggers	20	41.05129167
4/8/2012	FISHERIES	Loggers	6	40.444125
4/8/2012	FISHERIES	Loggers	20	40.848375
4/9/2012	FISHERIES	Loggers	6	40.3975
4/9/2012	FISHERIES	Loggers	20	40.85604167
4/10/2012	FISHERIES	Loggers	6	39.85295833
4/10/2012	FISHERIES	Loggers	20	40.37991667
4/11/2012	FISHERIES	Loggers	6	40.51929167
4/11/2012	FISHERIES	Loggers	20	40.25508333
4/12/2012	FISHERIES	Loggers	6	41.40641667
4/12/2012	FISHERIES	Loggers	20	40.57395833
4/13/2012	FISHERIES	Loggers	6	41.45408333
4/13/2012	FISHERIES	Loggers	20	41.90308333
4/14/2012	FISHERIES	Loggers	6	42.03570833
4/14/2012	FISHERIES	Loggers	20	42.469125
4/15/2012	FISHERIES	Loggers	6	42.24775
4/15/2012	FISHERIES	Loggers	20	43.20375
4/16/2012	FISHERIES	Loggers	6	42.506875
4/16/2012	FISHERIES	Loggers	20	43.27241667
4/17/2012	FISHERIES	Loggers	6	42.35708333
4/17/2012	FISHERIES	Loggers	20	42.570125
4/18/2012	FISHERIES	Loggers	6	42.74283333
4/18/2012	FISHERIES	Loggers	20	43.556375
4/19/2012	FISHERIES	Loggers	6	43.20175
4/19/2012	FISHERIES	Loggers	20	43.69929167
4/20/2012	FISHERIES	Loggers	6	43.72933333
4/20/2012	FISHERIES	Loggers	20	43.59825
4/21/2012	FISHERIES	Loggers	6	43.64033333
4/21/2012	FISHERIES	Loggers	20	44.19495833
4/22/2012	FISHERIES	Loggers	6	43.90425
4/22/2012	FISHERIES	Loggers	20	44.47625
4/23/2012	FISHERIES	Loggers	6	44.91075
4/23/2012	FISHERIES	Loggers	20	44.463125
4/24/2012	FISHERIES	Loggers	6	46.55991667
4/24/2012	FISHERIES	Loggers	20	44.54629167
4/25/2012	FISHERIES	Loggers	6	46.20683333
4/25/2012	FISHERIES	Loggers	20	46.318875
4/26/2012	FISHERIES	Loggers	6	46.76704167
4/26/2012	FISHERIES	Loggers	20	47.11304167
4/27/2012	FISHERIES	Loggers	6	46.75833333
4/27/2012	FISHERIES	Loggers	20	47.31083333
4/28/2012	FISHERIES	Loggers	6	46.565375
4/28/2012	FISHERIES	Loggers	20	46.642
4/29/2012	FISHERIES	Loggers	6	46.388875
4/29/2012	FISHERIES	Loggers	20	46.437875
4/30/2012	FISHERIES	Loggers	2.5	53.96242857
4/30/2012	FISHERIES	Loggers	6	46.89754167
4/30/2012	FISHERIES	Loggers	20	46.92275
5/1/2012	FISHERIES	Loggers	2.5	53.79641667
5/1/2012	FISHERIES	Loggers	6	47.24325
5/1/2012	FISHERIES	Loggers	20	48.13516667
5/2/2012	FISHERIES	Loggers	2.5	55.31558333
5/2/2012	FISHERIES	Loggers	6	48.13270833
5/2/2012	FISHERIES	Loggers	20	48.799875
5/3/2012	FISHERIES	Loggers	2.5	56.76645833
5/3/2012	FISHERIES	Loggers	6	49.952125
5/3/2012	FISHERIES	Loggers	20	49.29308333
5/4/2012	FISHERIES	Loggers	2.5	55.21658333
5/4/2012	FISHERIES	Loggers	6	50.49545833
5/4/2012	FISHERIES	Loggers	20	50.80204167
5/5/2012	FISHERIES	Loggers	2.5	52.76595833
5/5/2012	FISHERIES	Loggers	6	49.54729167
5/5/2012	FISHERIES	Loggers	20	50.72891667
5/6/2012	FISHERIES	Loggers	2.5	52.80791667
5/6/2012	FISHERIES	Loggers	6	49.76108333
5/6/2012	FISHERIES	Loggers	20	50.732375
5/7/2012	FISHERIES	Loggers	2.5	54.00425
5/7/2012	FISHERIES	Loggers	6	50.53416667
5/7/2012	FISHERIES	Loggers	20	51.0755
5/8/2012	FISHERIES	Loggers	2.5	54.05829167
5/8/2012	FISHERIES	Loggers	6	51.07008333
5/8/2012	FISHERIES	Loggers	20	51.6055
5/9/2012	FISHERIES	Loggers	2.5	55.360875
5/9/2012	FISHERIES	Loggers	6	51.72329167
5/9/2012	FISHERIES	Loggers	20	51.94729167
5/10/2012	FISHERIES	Loggers	2.5	57.26979167
5/10/2012	FISHERIES	Loggers	6	52.89741667
5/10/2012	FISHERIES	Loggers	20	51.79920833
5/11/2012	FISHERIES	Loggers	2.5	58.06216667
5/11/2012	FISHERIES	Loggers	6	52.852875
5/11/2012	FISHERIES	Loggers	20	52.87095833
5/12/2012	FISHERIES	Loggers	2.5	55.745625
5/12/2012	FISHERIES	Loggers	6	53.78966667
5/12/2012	FISHERIES	Loggers	20	53.59154167
5/13/2012	FISHERIES	Loggers	2.5	56.312
5/13/2012	FISHERIES	Loggers	6	54.619875
5/13/2012	FISHERIES	Loggers	20	53.93416667
5/14/2012	FISHERIES	Loggers	2.5	58.96433333
5/14/2012	FISHERIES	Loggers	6	55.54225
5/14/2012	FISHERIES	Loggers	20	54.62158333
5/15/2012	FISHERIES	Loggers	2.5	58.508375
5/15/2012	FISHERIES	Loggers	6	56.351375
5/15/2012	FISHERIES	Loggers	20	55.56741667
5/16/2012	FISHERIES	Loggers	2.5	59.04225
5/16/2012	FISHERIES	Loggers	6	56.87908333
5/16/2012	FISHERIES	Loggers	20	55.75108333
5/17/2012	FISHERIES	Loggers	2.5	60.54395833
5/17/2012	FISHERIES	Loggers	6	57.05066667
5/17/2012	FISHERIES	Loggers	20	56.340625
5/18/2012	FISHERIES	Loggers	2.5	63.02129167
5/18/2012	FISHERIES	Loggers	6	58.146875
5/18/2012	FISHERIES	Loggers	20	56.87770833
5/19/2012	FISHERIES	Loggers	2.5	63.814125
5/19/2012	FISHERIES	Loggers	6	58.6175
5/19/2012	FISHERIES	Loggers	20	57.71758333
5/20/2012	FISHERIES	Loggers	2.5	60.46175
5/20/2012	FISHERIES	Loggers	6	58.05154167
5/20/2012	FISHERIES	Loggers	20	57.84183333
5/21/2012	FISHERIES	Loggers	2.5	62.29895833
5/21/2012	FISHERIES	Loggers	6	58.779875
5/21/2012	FISHERIES	Loggers	20	57.82179167
5/22/2012	FISHERIES	Loggers	2.5	65.13958333
5/22/2012	FISHERIES	Loggers	6	59.66033333
5/22/2012	FISHERIES	Loggers	20	58.322625
5/23/2012	FISHERIES	Loggers	2.5	64.508375
5/23/2012	FISHERIES	Loggers	6	59.27341667
5/23/2012	FISHERIES	Loggers	20	58.829
5/24/2012	FISHERIES	Loggers	2.5	62.10675
5/24/2012	FISHERIES	Loggers	6	59.248375
5/24/2012	FISHERIES	Loggers	20	58.82191667
5/25/2012	FISHERIES	Loggers	2.5	61.61379167
5/25/2012	FISHERIES	Loggers	6	58.920375
5/25/2012	FISHERIES	Loggers	20	58.43620833
5/26/2012	FISHERIES	Loggers	2.5	60.401125
5/26/2012	FISHERIES	Loggers	6	58.77125
5/26/2012	FISHERIES	Loggers	20	58.82358333
5/27/2012	FISHERIES	Loggers	2.5	59.52333333
5/27/2012	FISHERIES	Loggers	6	58.956125
5/27/2012	FISHERIES	Loggers	20	58.66929167
5/28/2012	FISHERIES	Loggers	2.5	63.35370833
5/28/2012	FISHERIES	Loggers	6	59.57433333
5/28/2012	FISHERIES	Loggers	20	59.69779167
5/29/2012	FISHERIES	Loggers	2.5	60.80729167
5/29/2012	FISHERIES	Loggers	6	59.40241667
5/29/2012	FISHERIES	Loggers	20	59.96125
5/30/2012	FISHERIES	Loggers	2.5	59.09570833
5/30/2012	FISHERIES	Loggers	6	59.14641667
5/30/2012	FISHERIES	Loggers	20	59.42075
5/31/2012	FISHERIES	Loggers	2.5	61.1705
5/31/2012	FISHERIES	Loggers	6	59.674375
5/31/2012	FISHERIES	Loggers	20	59.35791667
6/1/2012	FISHERIES	Loggers	2.5	62.92270833
6/1/2012	FISHERIES	Loggers	6	60.59125
6/1/2012	FISHERIES	Loggers	20	59.59758333
6/2/2012	FISHERIES	Loggers	2.5	62.29754167
6/2/2012	FISHERIES	Loggers	6	62.18316667
6/2/2012	FISHERIES	Loggers	20	59.81983333
6/3/2012	FISHERIES	Loggers	2.5	62.89079167
6/3/2012	FISHERIES	Loggers	6	62.62991667
6/3/2012	FISHERIES	Loggers	20	59.32708333
6/4/2012	FISHERIES	Loggers	2.5	64.93779167
6/4/2012	FISHERIES	Loggers	6	63.976875
6/4/2012	FISHERIES	Loggers	20	59.226875
6/5/2012	FISHERIES	Loggers	2.5	64.502125
6/5/2012	FISHERIES	Loggers	6	65.01129167
6/5/2012	FISHERIES	Loggers	20	59.857375
6/6/2012	FISHERIES	Loggers	2.5	67.504625
6/6/2012	FISHERIES	Loggers	6	65.66941667
6/6/2012	FISHERIES	Loggers	20	60.29766667
6/7/2012	FISHERIES	Loggers	2.5	70.51383333
6/7/2012	FISHERIES	Loggers	6	66.14554167
6/7/2012	FISHERIES	Loggers	20	59.57970833
6/8/2012	FISHERIES	Loggers	2.5	71.44129167
6/8/2012	FISHERIES	Loggers	6	67.41554167
6/8/2012	FISHERIES	Loggers	20	59.76979167
6/9/2012	FISHERIES	Loggers	2.5	70.46433333
6/9/2012	FISHERIES	Loggers	6	68.41904167
6/9/2012	FISHERIES	Loggers	20	59.7825
6/10/2012	FISHERIES	Loggers	2.5	72.69679167
6/10/2012	FISHERIES	Loggers	6	68.367
6/10/2012	FISHERIES	Loggers	20	60.158875
6/11/2012	FISHERIES	Loggers	2.5	70.05641667
6/11/2012	FISHERIES	Loggers	6	68.10608333
6/11/2012	FISHERIES	Loggers	20	62.71
6/12/2012	FISHERIES	Loggers	2.5	68.48195833
6/12/2012	FISHERIES	Loggers	6	67.48325
6/12/2012	FISHERIES	Loggers	20	62.90825
6/13/2012	FISHERIES	Loggers	2.5	67.04841667
6/13/2012	FISHERIES	Loggers	6	66.97120833
6/13/2012	FISHERIES	Loggers	20	63.23279167
6/14/2012	FISHERIES	Loggers	2.5	63.32183333
6/14/2012	FISHERIES	Loggers	6	66.00625
6/14/2012	FISHERIES	Loggers	20	62.917
6/15/2012	FISHERIES	Loggers	2.5	67.30491667
